ccode,country,year,leadid,polity,start_date,start_month,start_year,end_month,end_year,gender,econ_style_first,econ_style_last,econ_style_alias,leader
390,Denmark,2016,cb-390-1,10,28,6,2015,6,2019,1,lars,rasmussen,lars lokke rasmussen,Rasmussen
390,Denmark,2017,cb-390-1,10,28,6,2015,6,2019,1,lars,rasmussen,lars lokke rasmussen,Rasmussen
390,Denmark,2018,cb-390-1,10,28,6,2015,6,2019,1,lars,rasmussen,lars lokke rasmussen,Rasmussen
42,Dominican Republic,1996,A2.9-478,8,16,8,1986,8,1996,1,joaquin,balaguer,NA,Balaguer
42,Dominican Republic,1996,A2.9-481,8,16,8,1996,8,2000,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,1997,A2.9-481,8,16,8,1996,8,2000,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,1998,A2.9-481,8,16,8,1996,8,2000,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,1999,A2.9-481,8,16,8,1996,8,2000,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2000,A2.9-481,8,16,8,1996,8,2000,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2000,A2.9-484,8,17,8,2000,8,2004,1,hipolito,mejia,NA,Hipolito Mejia
42,Dominican Republic,2001,A2.9-484,8,17,8,2000,8,2004,1,hipolito,mejia,NA,Hipolito Mejia
42,Dominican Republic,2002,A2.9-484,8,17,8,2000,8,2004,1,hipolito,mejia,NA,Hipolito Mejia
42,Dominican Republic,2003,A2.9-484,8,17,8,2000,8,2004,1,hipolito,mejia,NA,Hipolito Mejia
42,Dominican Republic,2004,A2.9-484,8,17,8,2000,8,2004,1,hipolito,mejia,NA,Hipolito Mejia
42,Dominican Republic,2004,A2.9-487,8,16,8,2004,8,2012,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2005,A2.9-487,8,16,8,2004,8,2012,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2006,A2.9-487,8,16,8,2004,8,2012,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2007,A2.9-487,8,16,8,2004,8,2012,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2008,A2.9-487,8,16,8,2004,8,2012,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2009,A2.9-487,8,16,8,2004,8,2012,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2010,A2.9-487,8,16,8,2004,8,2012,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2011,A2.9-487,8,16,8,2004,8,2012,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2012,A2.9-487,8,16,8,2004,8,2012,1,leonel,fernandez,NA,Fernandez Reyna
42,Dominican Republic,2012,cb-42-1,8,16,8,2012,8,2020,1,danilo,medina,NA,Danilo Medina
42,Dominican Republic,2013,cb-42-1,8,16,8,2012,8,2020,1,danilo,medina,NA,Danilo Medina
42,Dominican Republic,2014,cb-42-1,8,16,8,2012,8,2020,1,danilo,medina,NA,Danilo Medina
42,Dominican Republic,2015,cb-42-1,8,16,8,2012,8,2020,1,danilo,medina,NA,Danilo Medina
42,Dominican Republic,2016,cb-42-1,7,16,8,2012,8,2020,1,danilo,medina,NA,Danilo Medina
42,Dominican Republic,2017,cb-42-1,7,16,8,2012,8,2020,1,danilo,medina,NA,Danilo Medina
42,Dominican Republic,2018,cb-42-1,7,16,8,2012,8,2020,1,danilo,medina,NA,Danilo Medina
130,Ecuador,1992,A2.9-1786,9,10,8,1988,8,1992,1,rodrigo,borja,NA,Borja Cevallos
130,Ecuador,1992,A2.9-1789,9,10,8,1992,8,1996,1,sixto,duran ballen,NA,Duran Ballen
130,Ecuador,1993,A2.9-1789,9,10,8,1992,8,1996,1,sixto,duran ballen,NA,Duran Ballen
130,Ecuador,1994,A2.9-1789,9,10,8,1992,8,1996,1,sixto,duran ballen,NA,Duran Ballen
130,Ecuador,1995,A2.9-1789,9,10,8,1992,8,1996,1,sixto,duran ballen,NA,Duran Ballen
130,Ecuador,1996,A2.9-1789,9,10,8,1992,8,1996,1,sixto,duran ballen,NA,Duran Ballen
130,Ecuador,1996,A2.9-1792,9,10,8,1996,2,1997,1,abdala,bucaram,NA,Bucaram Ortiz
130,Ecuador,1997,A2.9-1792,9,10,8,1996,2,1997,1,abdala,bucaram,NA,Bucaram Ortiz
130,Ecuador,1997,A2.9-1795,9,6,2,1997,8,1998,1,fabian,alarcon,NA,Alarcon Fabian
130,Ecuador,1998,A2.9-1795,9,6,2,1997,8,1998,1,fabian,alarcon,NA,Alarcon Fabian
130,Ecuador,1998,A2.9-1804,9,10,8,1998,1,2000,1,jamil,mahuad,NA,Mahuad
130,Ecuador,1999,A2.9-1804,9,10,8,1998,1,2000,1,jamil,mahuad,NA,Mahuad
130,Ecuador,2006,A3.0-28,7,20,4,2005,1,2007,1,alfredo,palacio,NA,Alfredo Palacio
366,Estonia,1999,A2.9-5581,7,17,3,1997,3,1999,1,mart,siimann,NA,Siimann
366,Estonia,1999,A2.9-5584,7,25,3,1999,1,2002,1,mart,laar,NA,Laar
366,Estonia,2000,A2.9-5584,9,25,3,1999,1,2002,1,mart,laar,NA,Laar
366,Estonia,2001,A2.9-5584,9,25,3,1999,1,2002,1,mart,laar,NA,Laar
366,Estonia,2002,A2.9-5584,9,25,3,1999,1,2002,1,mart,laar,NA,Laar
366,Estonia,2002,A2.9-5587,9,28,1,2002,4,2003,1,siim,kallas,NA,Kallas
366,Estonia,2003,A2.9-5587,9,28,1,2002,4,2003,1,siim,kallas,NA,Kallas
366,Estonia,2003,A2.9-5590,9,10,4,2003,4,2005,1,juhan,parts,NA,Parts
366,Estonia,2004,A2.9-5590,9,10,4,2003,4,2005,1,juhan,parts,NA,Parts
366,Estonia,2005,A2.9-5590,9,10,4,2003,4,2005,1,juhan,parts,NA,Parts
366,Estonia,2005,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2006,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2007,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2008,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2009,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2010,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2011,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2012,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2013,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2014,A3.0-104,9,13,4,2005,3,2014,1,andrus,ansip,NA,Ansip
366,Estonia,2014,cb-366-1,9,26,3,2014,11,2016,1,taavi,roivas,NA,Roivas
366,Estonia,2015,cb-366-1,9,26,3,2014,11,2016,1,taavi,roivas,NA,Roivas
366,Estonia,2016,cb-366-1,9,26,3,2014,11,2016,1,taavi,roivas,NA,Roivas
366,Estonia,2016,cb-366-2,9,23,11,2016,1,2021,1,juri,ratas,NA,Ratas
366,Estonia,2017,cb-366-2,9,23,11,2016,1,2021,1,juri,ratas,NA,Ratas
366,Estonia,2018,cb-366-2,9,23,11,2016,1,2021,1,juri,ratas,NA,Ratas
375,Finland,1992,A2.9-5806,10,11,9,1981,3,1994,1,mauno,koivisto,NA,Koivisto
375,Finland,1993,A2.9-5806,10,11,9,1981,3,1994,1,mauno,koivisto,NA,Koivisto
375,Finland,1994,A2.9-5806,10,11,9,1981,3,1994,1,mauno,koivisto,NA,Koivisto
375,Finland,1994,A2.9-5809,10,1,3,1994,3,2000,1,martti,ahtisaari,NA,Marthi Ahtisaari
375,Finland,1995,A2.9-5809,10,1,3,1994,3,2000,1,martti,ahtisaari,NA,Marthi Ahtisaari
375,Finland,1996,A2.9-5809,10,1,3,1994,3,2000,1,martti,ahtisaari,NA,Marthi Ahtisaari
375,Finland,1997,A2.9-5809,10,1,3,1994,3,2000,1,martti,ahtisaari,NA,Marthi Ahtisaari
375,Finland,1998,A2.9-5809,10,1,3,1994,3,2000,1,martti,ahtisaari,NA,Marthi Ahtisaari
375,Finland,1999,A2.9-5809,10,1,3,1994,3,2000,1,martti,ahtisaari,NA,Marthi Ahtisaari
375,Finland,2000,A2.9-5809,10,1,3,1994,3,2000,1,martti,ahtisaari,NA,Marthi Ahtisaari
375,Finland,2000,cb-375-1,10,1,3,2000,4,2003,1,paavo,lipponen,NA,Lipponen
375,Finland,2001,cb-375-1,10,1,3,2000,4,2003,1,paavo,lipponen,NA,Lipponen
375,Finland,2002,cb-375-1,10,1,3,2000,4,2003,1,paavo,lipponen,NA,Lipponen
375,Finland,2003,cb-375-1,10,1,3,2000,4,2003,1,paavo,lipponen,NA,Lipponen
375,Finland,2003,cb-375-2,10,17,4,2003,6,2003,0,anneli,jaatteenmaki,NA,Jaatteenmaki
375,Finland,2003,cb-375-3,10,24,6,2003,6,2010,1,matti,vanhanen,NA,Vanhanen
375,Finland,2004,cb-375-3,10,24,6,2003,6,2010,1,matti,vanhanen,NA,Vanhanen
375,Finland,2005,cb-375-3,10,24,6,2003,6,2010,1,matti,vanhanen,NA,Vanhanen
375,Finland,2006,cb-375-3,10,24,6,2003,6,2010,1,matti,vanhanen,NA,Vanhanen
375,Finland,2007,cb-375-3,10,24,6,2003,6,2010,1,matti,vanhanen,NA,Vanhanen
375,Finland,2008,cb-375-3,10,24,6,2003,6,2010,1,matti,vanhanen,NA,Vanhanen
375,Finland,2009,cb-375-3,10,24,6,2003,6,2010,1,matti,vanhanen,NA,Vanhanen
375,Finland,2010,cb-375-3,10,24,6,2003,6,2010,1,matti,vanhanen,NA,Vanhanen
375,Finland,2010,cb-375-4,10,22,6,2010,6,2011,0,mari,kiviniemi,NA,Kiviniemi
375,Finland,2011,cb-375-4,10,22,6,2010,6,2011,0,mari,kiviniemi,NA,Kiviniemi
375,Finland,2011,cb-375-5,10,22,6,2011,6,2014,1,jyrki,katainen,NA,Katainen
375,Finland,2012,cb-375-5,10,22,6,2011,6,2014,1,jyrki,katainen,NA,Katainen
375,Finland,2013,cb-375-5,10,22,6,2011,6,2014,1,jyrki,katainen,NA,Katainen
375,Finland,2014,cb-375-5,10,22,6,2011,6,2014,1,jyrki,katainen,NA,Katainen
375,Finland,2014,cb-375-6,10,24,6,2014,5,2015,1,alex,stubb,alexander stubb,Stubb
375,Finland,2015,cb-375-6,10,24,6,2014,5,2015,1,alex,stubb,alexander stubb,Stubb
375,Finland,2015,cb-375-7,10,29,5,2015,6,2019,1,juha,sipila,NA,Sipila
375,Finland,2016,cb-375-7,10,29,5,2015,6,2019,1,juha,sipila,NA,Sipila
375,Finland,2017,cb-375-7,10,29,5,2015,6,2019,1,juha,sipila,NA,Sipila
375,Finland,2018,cb-375-7,10,29,5,2015,6,2019,1,juha,sipila,NA,Sipila
220,France,1992,A2.9-3613,10,21,5,1981,5,1995,1,francois,mitterrand,NA,Mitterrand
220,France,1993,A2.9-3613,10,21,5,1981,5,1995,1,francois,mitterrand,NA,Mitterrand
220,France,1994,A2.9-3613,10,21,5,1981,5,1995,1,francois,mitterrand,NA,Mitterrand
220,France,1995,A2.9-3613,10,21,5,1981,5,1995,1,francois,mitterrand,NA,Mitterrand
220,France,1995,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,1996,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,1997,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,1998,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,1999,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,2000,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,2001,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,2002,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,2003,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,2004,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,2005,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,2006,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,2007,A2.9-3616,10,17,5,1995,5,2007,1,jacques,chirac,NA,Chirac
220,France,2007,A3.0-49,10,16,5,2007,5,2012,1,nicolas,sarkozy,NA,Sarkozy
220,France,2008,A3.0-49,10,16,5,2007,5,2012,1,nicolas,sarkozy,NA,Sarkozy
220,France,2009,A3.0-49,10,16,5,2007,5,2012,1,nicolas,sarkozy,NA,Sarkozy
220,France,2010,A3.0-49,10,16,5,2007,5,2012,1,nicolas,sarkozy,NA,Sarkozy
220,France,2011,A3.0-49,10,16,5,2007,5,2012,1,nicolas,sarkozy,NA,Sarkozy
220,France,2012,A3.0-49,10,16,5,2007,5,2012,1,nicolas,sarkozy,NA,Sarkozy
220,France,2012,cb-220-1,10,15,5,2012,5,2017,1,francois,hollande,NA,Hollande
220,France,2013,cb-220-1,10,15,5,2012,5,2017,1,francois,hollande,NA,Hollande
220,France,2014,cb-220-1,10,15,5,2012,5,2017,1,francois,hollande,NA,Hollande
220,France,2015,cb-220-1,10,15,5,2012,5,2017,1,francois,hollande,NA,Hollande
220,France,2016,cb-220-1,10,15,5,2012,5,2017,1,francois,hollande,NA,Hollande
220,France,2017,cb-220-1,10,15,5,2012,5,2017,1,francois,hollande,NA,Hollande
220,France,2017,se-220-2,10,14,5,2017,8,2021,1,emmanuel,macron,NA,Macron
220,France,2018,se-220-2,10,14,5,2017,8,2021,1,emmanuel,macron,NA,Macron
452,Ghana,2004,A2.9-6568,8,8,1,2001,1,2009,1,john,kufuor,NA,John Agyekum Kufuor
452,Ghana,2005,A2.9-6568,8,8,1,2001,1,2009,1,john,kufuor,NA,John Agyekum Kufuor
452,Ghana,2006,A2.9-6568,8,8,1,2001,1,2009,1,john,kufuor,NA,John Agyekum Kufuor
452,Ghana,2007,A2.9-6568,8,8,1,2001,1,2009,1,john,kufuor,NA,John Agyekum Kufuor
452,Ghana,2008,A2.9-6568,8,8,1,2001,1,2009,1,john,kufuor,NA,John Agyekum Kufuor
452,Ghana,2009,A2.9-6568,8,8,1,2001,1,2009,1,john,kufuor,NA,John Agyekum Kufuor
452,Ghana,2009,A3.0-137,8,7,1,2009,7,2012,1,john,atta mills,NA,Atta Mills
452,Ghana,2010,A3.0-137,8,7,1,2009,7,2012,1,john,atta mills,NA,Atta Mills
452,Ghana,2011,A3.0-137,8,7,1,2009,7,2012,1,john,atta mills,NA,Atta Mills
452,Ghana,2012,A3.0-137,8,7,1,2009,7,2012,1,john,atta mills,NA,Atta Mills
452,Ghana,2012,cb-452-1,8,24,7,2012,1,2017,1,john,mahama,NA,Mahama
452,Ghana,2013,cb-452-1,8,24,7,2012,1,2017,1,john,mahama,NA,Mahama
452,Ghana,2014,cb-452-1,8,24,7,2012,1,2017,1,john,mahama,NA,Mahama
452,Ghana,2015,cb-452-1,8,24,7,2012,1,2017,1,john,mahama,NA,Mahama
452,Ghana,2016,cb-452-1,8,24,7,2012,1,2017,1,john,mahama,NA,Mahama
452,Ghana,2017,cb-452-1,8,24,7,2012,1,2017,1,john,mahama,NA,Mahama
452,Ghana,2017,se-452-2,8,7,1,2017,8,2021,1,nana,akufo-addo,NA,Akufo-Addo
452,Ghana,2018,se-452-2,8,7,1,2017,8,2021,1,nana,akufo-addo,NA,Akufo-Addo
255,Germany,1992,A2.9-4375,10,1,10,1990,10,1998,1,helmut,kohl,NA,Kohl
255,Germany,1993,A2.9-4375,10,1,10,1990,10,1998,1,helmut,kohl,NA,Kohl
255,Germany,1994,A2.9-4375,10,1,10,1990,10,1998,1,helmut,kohl,NA,Kohl
255,Germany,1995,A2.9-4375,10,1,10,1990,10,1998,1,helmut,kohl,NA,Kohl
255,Germany,1996,A2.9-4375,10,1,10,1990,10,1998,1,helmut,kohl,NA,Kohl
255,Germany,1997,A2.9-4375,10,1,10,1990,10,1998,1,helmut,kohl,NA,Kohl
255,Germany,1998,A2.9-4375,10,1,10,1990,10,1998,1,helmut,kohl,NA,Kohl
255,Germany,1998,A2.9-4378,10,27,10,1998,11,2005,1,gerhard,schroder,NA,Schroder
255,Germany,1999,A2.9-4378,10,27,10,1998,11,2005,1,gerhard,schroder,NA,Schroder
255,Germany,2000,A2.9-4378,10,27,10,1998,11,2005,1,gerhard,schroder,NA,Schroder
255,Germany,2001,A2.9-4378,10,27,10,1998,11,2005,1,gerhard,schroder,NA,Schroder
255,Germany,2002,A2.9-4378,10,27,10,1998,11,2005,1,gerhard,schroder,NA,Schroder
255,Germany,2003,A2.9-4378,10,27,10,1998,11,2005,1,gerhard,schroder,NA,Schroder
255,Germany,2004,A2.9-4378,10,27,10,1998,11,2005,1,gerhard,schroder,NA,Schroder
255,Germany,2005,A2.9-4378,10,27,10,1998,11,2005,1,gerhard,schroder,NA,Schroder
255,Germany,2005,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2006,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2007,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2008,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2009,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2010,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2011,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2012,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2013,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2014,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2015,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2016,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2017,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
255,Germany,2018,A3.0-59,10,22,11,2005,8,2021,0,angela,merkel,NA,Merkel
350,Greece,1992,A2.9-5305,10,11,4,1990,10,1993,1,constantine,mitsotakis,NA,Mitsotakis
350,Greece,1993,A2.9-5305,10,11,4,1990,10,1993,1,constantine,mitsotakis,NA,Mitsotakis
350,Greece,1993,A2.9-5308,10,13,10,1993,11,1995,1,andreas,papandreou,NA,A. Papandreou
350,Greece,1994,A2.9-5308,10,13,10,1993,11,1995,1,andreas,papandreou,NA,A. Papandreou
350,Greece,1995,A2.9-5308,10,13,10,1993,11,1995,1,andreas,papandreou,NA,A. Papandreou
350,Greece,1995,A2.9-5311,10,20,11,1995,1,1996,1,akis,tsochatzopoulos,NA,Tsokhatzopulos
350,Greece,1996,A2.9-5311,10,20,11,1995,1,1996,1,akis,tsochatzopoulos,NA,Tsokhatzopulos
350,Greece,1996,A2.9-5314,10,22,1,1996,3,2004,1,costas,simitis,konstantinos simitis,Simitis
350,Greece,1997,A2.9-5314,10,22,1,1996,3,2004,1,costas,simitis,konstantinos simitis,Simitis
350,Greece,1998,A2.9-5314,10,22,1,1996,3,2004,1,costas,simitis,konstantinos simitis,Simitis
350,Greece,1999,A2.9-5314,10,22,1,1996,3,2004,1,costas,simitis,konstantinos simitis,Simitis
350,Greece,2000,A2.9-5314,10,22,1,1996,3,2004,1,costas,simitis,konstantinos simitis,Simitis
350,Greece,2001,A2.9-5314,10,22,1,1996,3,2004,1,costas,simitis,konstantinos simitis,Simitis
350,Greece,2002,A2.9-5314,10,22,1,1996,3,2004,1,costas,simitis,konstantinos simitis,Simitis
350,Greece,2003,A2.9-5314,10,22,1,1996,3,2004,1,costas,simitis,konstantinos simitis,Simitis
350,Greece,2004,A2.9-5314,10,22,1,1996,3,2004,1,costas,simitis,konstantinos simitis,Simitis
350,Greece,2004,A2.9-5317,10,10,3,2004,10,2009,1,costas,karamanlis,NA,Kostas Karamanlis
350,Greece,2005,A2.9-5317,10,10,3,2004,10,2009,1,costas,karamanlis,NA,Kostas Karamanlis
350,Greece,2006,A2.9-5317,10,10,3,2004,10,2009,1,costas,karamanlis,NA,Kostas Karamanlis
350,Greece,2007,A2.9-5317,10,10,3,2004,10,2009,1,costas,karamanlis,NA,Kostas Karamanlis
350,Greece,2008,A2.9-5317,10,10,3,2004,10,2009,1,costas,karamanlis,NA,Kostas Karamanlis
350,Greece,2009,A2.9-5317,10,10,3,2004,10,2009,1,costas,karamanlis,NA,Kostas Karamanlis
350,Greece,2009,A3.0-94,10,6,10,2009,11,2011,1,george w.,papandreou,NA,Georgios Papandreou
350,Greece,2010,A3.0-94,10,6,10,2009,11,2011,1,george w.,papandreou,NA,Georgios Papandreou
350,Greece,2011,A3.0-94,10,6,10,2009,11,2011,1,george w.,papandreou,NA,Georgios Papandreou
350,Greece,2011,A3.0-95,10,11,11,2011,5,2012,1,lucas,papademos,NA,Loukas Papadimos
350,Greece,2012,A3.0-95,10,11,11,2011,5,2012,1,lucas,papademos,NA,Loukas Papadimos
350,Greece,2012,cb-350-1,10,16,5,2012,6,2012,1,panagiotis,pikammenos,NA,Pikrammenos
350,Greece,2012,cb-350-2,10,20,6,2012,1,2015,1,antonis,samaras,NA,Samaras
350,Greece,2013,cb-350-2,10,20,6,2012,1,2015,1,antonis,samaras,NA,Samaras
350,Greece,2014,cb-350-2,10,20,6,2012,1,2015,1,antonis,samaras,NA,Samaras
350,Greece,2015,cb-350-2,10,20,6,2012,1,2015,1,antonis,samaras,NA,Samaras
350,Greece,2015,cb-350-3,10,26,1,2015,8,2015,1,alexis,tsipras,NA,Tsipras
350,Greece,2015,cb-350-4,10,27,8,2015,9,2015,0,vassiliki,thanou,NA,Thanou
350,Greece,2015,cb-350-5,10,21,9,2015,7,2019,1,alexis,tsipras,NA,Tsipras
350,Greece,2016,cb-350-5,10,21,9,2015,7,2019,1,alexis,tsipras,NA,Tsipras
350,Greece,2017,cb-350-5,10,21,9,2015,7,2019,1,alexis,tsipras,NA,Tsipras
350,Greece,2018,cb-350-5,10,21,9,2015,7,2019,1,alexis,tsipras,NA,Tsipras
90,Guatemala,1996,A2.9-730,8,1,6,1993,1,1996,1,ramiro,de leon,ramiro de leon carpio,Leon Carpio
90,Guatemala,1996,A2.9-733,8,14,1,1996,1,2000,1,alvaro,arzu,NA,Arzu Yrigoyen
90,Guatemala,1997,A2.9-733,8,14,1,1996,1,2000,1,alvaro,arzu,NA,Arzu Yrigoyen
90,Guatemala,1998,A2.9-733,8,14,1,1996,1,2000,1,alvaro,arzu,NA,Arzu Yrigoyen
90,Guatemala,1999,A2.9-733,8,14,1,1996,1,2000,1,alvaro,arzu,NA,Arzu Yrigoyen
90,Guatemala,2000,A2.9-733,8,14,1,1996,1,2000,1,alvaro,arzu,NA,Arzu Yrigoyen
90,Guatemala,2000,A2.9-736,8,15,1,2000,1,2004,1,alfonso,protillo,NA,Alfonso Portillo Cabrera
90,Guatemala,2001,A2.9-736,8,15,1,2000,1,2004,1,alfonso,protillo,NA,Alfonso Portillo Cabrera
90,Guatemala,2002,A2.9-736,8,15,1,2000,1,2004,1,alfonso,protillo,NA,Alfonso Portillo Cabrera
90,Guatemala,2003,A2.9-736,8,15,1,2000,1,2004,1,alfonso,protillo,NA,Alfonso Portillo Cabrera
90,Guatemala,2004,A2.9-736,8,15,1,2000,1,2004,1,alfonso,protillo,NA,Alfonso Portillo Cabrera
90,Guatemala,2004,A2.9-739,8,14,1,2004,1,2008,1,oscar,berger,NA,Berger Perdomo
90,Guatemala,2005,A2.9-739,8,14,1,2004,1,2008,1,oscar,berger,NA,Berger Perdomo
90,Guatemala,2006,A2.9-739,8,14,1,2004,1,2008,1,oscar,berger,NA,Berger Perdomo
90,Guatemala,2007,A2.9-739,8,14,1,2004,1,2008,1,oscar,berger,NA,Berger Perdomo
90,Guatemala,2008,A2.9-739,8,14,1,2004,1,2008,1,oscar,berger,NA,Berger Perdomo
90,Guatemala,2008,A3.0-16,8,14,1,2008,1,2012,1,alvaro,colom,NA,Colom
90,Guatemala,2009,A3.0-16,8,14,1,2008,1,2012,1,alvaro,colom,NA,Colom
90,Guatemala,2010,A3.0-16,8,14,1,2008,1,2012,1,alvaro,colom,NA,Colom
90,Guatemala,2011,A3.0-16,8,14,1,2008,1,2012,1,alvaro,colom,NA,Colom
90,Guatemala,2012,A3.0-16,8,14,1,2008,1,2012,1,alvaro,colom,NA,Colom
90,Guatemala,2012,cb-90-1,8,14,1,2012,9,2015,1,otto,molina,otto perez molina,Molina
90,Guatemala,2013,cb-90-1,8,14,1,2012,9,2015,1,otto,molina,otto perez molina,Molina
90,Guatemala,2014,cb-90-1,8,14,1,2012,9,2015,1,otto,molina,otto perez molina,Molina
90,Guatemala,2015,cb-90-1,8,14,1,2012,9,2015,1,otto,molina,otto perez molina,Molina
90,Guatemala,2015,cb-90-2,8,3,9,2015,1,2016,1,alejandro,maldanado,NA,Maldanado
90,Guatemala,2016,cb-90-2,8,3,9,2015,1,2016,1,alejandro,maldanado,NA,Maldanado
90,Guatemala,2016,cb-90-3,8,14,1,2016,1,2020,1,jimmy,morales,NA,Morales
90,Guatemala,2017,cb-90-3,8,14,1,2016,1,2020,1,jimmy,morales,NA,Morales
90,Guatemala,2018,cb-90-3,8,14,1,2016,1,2020,1,jimmy,morales,NA,Morales
310,Hungary,1992,A2.9-4552,10,3,5,1990,12,1993,1,jozsef,antall,NA,Antall
310,Hungary,1993,A2.9-4552,10,3,5,1990,12,1993,1,jozsef,antall,NA,Antall
310,Hungary,1993,A2.9-4555,10,12,12,1993,7,1994,1,peter,boross,NA,Boross
310,Hungary,1994,A2.9-4555,10,12,12,1993,7,1994,1,peter,boross,NA,Boross
310,Hungary,1994,A2.9-4558,10,15,7,1994,7,1998,1,gyula,horn,NA,Horn
310,Hungary,1995,A2.9-4558,10,15,7,1994,7,1998,1,gyula,horn,NA,Horn
310,Hungary,1996,A2.9-4558,10,15,7,1994,7,1998,1,gyula,horn,NA,Horn
310,Hungary,1997,A2.9-4558,10,15,7,1994,7,1998,1,gyula,horn,NA,Horn
310,Hungary,1998,A2.9-4558,10,15,7,1994,7,1998,1,gyula,horn,NA,Horn
310,Hungary,1998,A2.9-4561,10,6,7,1998,5,2002,1,viktor,orban,NA,Orban
310,Hungary,1999,A2.9-4561,10,6,7,1998,5,2002,1,viktor,orban,NA,Orban
310,Hungary,2000,A2.9-4561,10,6,7,1998,5,2002,1,viktor,orban,NA,Orban
310,Hungary,2001,A2.9-4561,10,6,7,1998,5,2002,1,viktor,orban,NA,Orban
310,Hungary,2002,A2.9-4561,10,6,7,1998,5,2002,1,viktor,orban,NA,Orban
310,Hungary,2002,A2.9-4564,10,27,5,2002,9,2004,1,peter,medgyessy,NA,Peter Medgyessy
310,Hungary,2003,A2.9-4564,10,27,5,2002,9,2004,1,peter,medgyessy,NA,Peter Medgyessy
310,Hungary,2004,A2.9-4564,10,27,5,2002,9,2004,1,peter,medgyessy,NA,Peter Medgyessy
310,Hungary,2004,A2.9-4567,10,29,9,2004,4,2009,1,ferenc,gyurcsany,NA,Ferenc Gyurcsany
